74,87,36
1123,25,120
13,35,0
113,345,46
1213,1134,9
334,645,5
115,235,5
288,342,54
67,1687,1
236,610,6
1567,55,62
167,567,39
334,20,56
178,914,11
768,44,7
213,2,6
371,43,85
127,232,5
